Geographic_LATITUDE	Geographic_LONGITUDE	Geographic_NAME	Optional_LATITUDE1	Optional_LATITUDE2	Optional_LATITUDE3	Optional_LATITUDE4	Optional_LONGITUDE1	Optional_LONGITUDE2	Optional_LONGITUDE3	Optional_LONGITUDE4	Optional_NAME1	Optional_NAME2	Optional_NAME3	Optional_NAME4	GeoName_Count
11.33333	-84.58333	Departamento de R?¡o San Juan													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
37.58152	-119.90552	Mariposa County													1
															0
41.51701	-78.21556	Prospect Park													1
															0
															0
															0
38.53894	-90.40734	Sunset Hills													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
27.69639	-80.57409	Indian River County													1
															0
															0
															0
															0
															0
															0
33.60002	-117.672	Mission Viejo													1
															0
															0
															0
															0
															0
															0
33.72255	-116.37697	Palm Desert													1
															0
															0
															0
33.74368	-115.99386	Riverside County													1
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
															0
